StartTime,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,Label
57231,52604,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57233,993683,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57244,670607,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57255,423736,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57260,442629,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57265,864044,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57276,208910,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57286,653464,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57291,672607,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57297,203960,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
57302,863737,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
57312,868545,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57317,882700,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57324,133146,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57334,783586,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57345,443509,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57355,979761,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57366,835845,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
57371,852735,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57374,2266,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57384,410342,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57394,789686,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57405,745451,192.168.1.158,10366,18.195.134.106,https,4,846,CON,Benign
57411,515656,192.168.1.158,10366,18.195.134.106,https,8,2236,CON,Benign
57421,523710,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57426,542852,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57432,63724,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57442,405581,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
57450,2505,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
57460,529265,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57471,77520,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57476,92918,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57481,391151,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57492,69513,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57502,308075,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57512,652097,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
57518,3750,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
57523,532552,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57528,626615,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57539,277456,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57550,539450,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57561,86109,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57571,631771,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57576,642127,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57582,181429,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
57590,6665,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57600,512616,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57610,964823,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57621,403054,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57626,421658,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57631,845531,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57642,401942,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57652,941866,192.168.1.158,10366,18.195.134.106,https,14,3744,CON,Benign
57658,496916,192.168.1.158,10366,18.195.134.106,https,18,5838,CON,Benign
57672,265732,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57677,281343,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57683,247906,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57693,793085,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57704,243314,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57709,261175,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57714,586862,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57725,235228,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
57730,480462,192.168.1.158,10366,18.195.134.106,https,8,2332,CON,Benign
57740,488457,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57745,500821,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57751,137329,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57761,587317,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57772,31812,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57777,50669,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57782,372868,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57792,613223,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
57798,11635,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57809,102244,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57814,120625,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57819,648449,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57830,93196,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57840,641636,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57845,660486,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57851,599587,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57861,934905,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
57870,14513,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57875,30132,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57880,816310,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57891,227082,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57901,664839,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57906,680209,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57912,832664,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57923,278183,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57933,822130,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
57942,16663,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
57952,512651,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57957,529775,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
57963,106831,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57973,454385,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
57984,1328,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
57994,445339,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58004,634994,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
58009,649618,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58010,18156,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58023,840732,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58034,483379,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58044,794719,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58056,88244,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58061,99371,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58066,640196,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58077,179409,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
58082,435643,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
58092,441164,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58102,791229,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58107,809355,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58113,23367,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58123,265755,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58133,506638,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58144,55345,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58150,20928,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58155,39052,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58160,450705,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58170,982171,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58181,635823,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58192,79845,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58197,598930,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58202,618557,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58213,587527,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58222,30697,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
58232,527186,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58242,760579,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58247,778957,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58253,522172,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58267,137881,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58277,355549,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58282,368925,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58287,722613,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58294,27504,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
58304,513508,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58309,528635,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58314,855839,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58325,406289,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58335,960503,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58340,978645,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58346,902492,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58357,457967,192.168.1.158,10366,18.195.134.106,https,32,9582,CON,Benign
58367,38735,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58372,376436,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58382,650558,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58393,91090,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58398,108468,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58403,442417,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58414,86080,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58424,426667,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
58429,438550,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58430,31965,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58440,909241,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58451,662595,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58456,678461,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58462,306242,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58472,968149,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58483,407933,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58488,418317,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58494,57345,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58502,34284,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58512,590498,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58517,608376,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58523,139218,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58533,582750,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58544,336099,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58554,886818,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58559,898205,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58565,218417,192.168.1.158,10366,18.195.134.106,https,28,7490,CON,Benign
58570,580350,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
58580,585634,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58591,443930,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58596,458064,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58601,883465,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58612,641566,192.168.1.158,10366,18.195.134.106,https,4,846,CON,Benign
58617,887316,192.168.1.158,10366,18.195.134.106,https,6,2116,CON,Benign
58627,892599,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58632,907985,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58638,850091,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58646,38731,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58656,463277,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58666,804619,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58671,818003,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58677,249902,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58688,104700,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58698,753616,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58709,302336,192.168.1.158,10366,18.195.134.106,https,28,7490,CON,Benign
58714,317970,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58715,91280,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
58725,92319,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58735,618804,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58746,63339,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58751,77974,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58756,617068,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58766,850730,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58777,201318,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
58782,557498,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
58787,437718,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58792,564788,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58803,101007,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58813,954576,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58824,297901,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58829,307802,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58834,694976,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58845,85035,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
58856,752877,192.168.1.158,10366,18.195.134.106,https,8,2332,CON,Benign
58866,758667,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58877,338375,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58882,357755,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58887,790156,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58898,239438,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58908,670467,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58919,644965,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
58926,48058,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
58931,67693,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58936,396884,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58946,879650,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58957,215746,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58967,557842,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
58978,39857,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
58983,57488,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
58988,343721,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
58994,50964,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59004,931504,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59015,480481,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59026,131898,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59031,147530,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59036,678125,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59047,325798,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59058,89401,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59066,55351,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59076,409193,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59081,427325,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59087,56365,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59097,307011,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59107,641363,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59118,84153,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59128,325804,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59133,337191,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59134,53284,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
59144,708453,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59155,255433,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59166,111732,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59171,127118,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59176,968036,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59187,523013,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59197,852366,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59206,59185,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59211,77068,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59219,153457,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59229,800632,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59240,247931,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59245,267065,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59250,693720,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59261,43063,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59271,378914,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59278,60595,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59283,77228,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59288,486647,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59298,924437,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59309,470670,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59319,874481,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59324,887121,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59330,360747,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59340,806534,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59346,63284,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59356,578283,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59361,596917,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59367,328150,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59377,874114,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59388,218226,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59398,661515,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59403,676899,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59409,312432,192.168.1.158,10366,18.195.134.106,https,30,9462,CON,Benign
59414,351291,192.168.1.158,10366,18.195.134.106,https,4,240,CON,Benign
59424,364327,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59435,120691,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59440,136826,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59445,459541,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59456,641161,192.168.1.158,4096,192.168.1.1,domain,4,452,CON,Benign
59456,645902,192.168.1.158,4097,194.158.196.172,ntp,4,360,CON,Benign
59459,795857,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59464,806746,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59470,749856,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59482,640069,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59487,656957,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59490,68085,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59500,562093,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59510,994889,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59516,6780,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59521,338488,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59531,684332,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59542,641826,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59547,656713,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59553,185307,192.168.1.158,10366,18.195.134.106,https,26,7370,CON,Benign
59558,437559,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
59568,443101,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59573,456739,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59578,781202,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59589,24853,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59599,366702,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59604,376594,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59609,811743,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59620,258031,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59626,72713,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
59631,86601,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59636,612447,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59647,186166,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59657,632952,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59662,646589,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59667,945070,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59678,325146,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59688,658751,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59693,676636,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59694,75411,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59704,430001,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59716,819679,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59721,836581,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59727,265235,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59737,708777,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59748,160315,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59758,703793,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59763,716684,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59766,77830,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
59776,418681,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59786,760782,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59797,46167,192.168.1.158,10366,18.195.134.106,https,16,3928,CON,Benign
59802,56555,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59807,341039,192.168.1.158,10366,18.195.134.106,https,4,846,CON,Benign
59814,438489,192.168.1.158,10366,18.195.134.106,https,6,2116,CON,Benign
59824,443535,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59834,992012,192.168.1.158,10366,18.195.134.106,https,24,6100,CON,Benign
59840,6653,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59842,79966,192.168.1.158,10366,18.195.134.106,https,12,3722,CON,Benign
59852,501521,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59862,844613,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59873,95019,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59878,106392,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59883,528809,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59894,76038,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59904,931090,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59910,82651,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59915,96289,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59920,400510,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59930,735117,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59940,975027,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59951,319367,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
59956,336252,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59962,78981,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59972,516523,192.168.1.158,10366,18.195.134.106,https,22,5980,CON,Benign
59978,84844,192.168.1.158,10366,18.195.134.106,https,10,3602,CON,Benign
59988,490907,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
59993,506295,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
59998,830758,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
60009,481682,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
60020,244290,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
60030,882969,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
60035,896360,192.168.1.1,0,192.168.1.158,0,4,240,CON,Benign
60041,555877,192.168.1.158,10366,18.195.134.106,https,28,7490,CON,Benign
60051,195624,192.168.1.158,10366,18.195.134.106,https,6,2212,CON,Benign
60061,200921,192.168.1.158,10366,18.195.134.106,https,12,3082,CON,Benign
60071,639962,192.168.1.158,10366,18.195.134.106,https,10,2962,CON,Benign
